no,rgs_de,area_lc,ty,genre_cl,ticket_se,dscnt_rt,pblprfr_nm,adhrnc_nm,prfplc_pd,prfplc_nm,viewng_grad_dc
7649,2018-12-04,서울,공연,클래식,무료티켓,100%,[서울]테너 이기용 귀국 독창회(객석나눔),예인예술기획,2019-01-09~2019-01-09,세종문화회관 세종체임버홀,8세 이상 관람가 미취학아동입장불가
7650,2018-12-05,서울,공연,연극,무료티켓,100%,[서울]록앤롤 ROCK 'N' ROLL(객석나눔),(재)국립극단,2018-12-10~2018-12-24,명동예술극장,14세 이상 관람가 중학생 이상 관람가
7651,2018-12-05,인천,공연,클래식,무료티켓,100%,[인천]필하모닉스 내한공연(객석나눔),인천광역시문화예술회관,2018-12-18~2018-12-18,인천문화예술회관 대공연장,8세 이상 관람가
7652,2018-12-06,서울,공연,뮤지컬,할인티켓,70%,[서울]<생각나라 과자집 - 다시쓰는 헨젤과 그레텔> in 코바코홀,엔씨컴퍼니,2018-12-08~2019-02-03,한국방송회관 코바코홀,24개월 이상 관람가
7653,2018-12-07,서울,공연,연극,무료티켓,100%,[서울]코믹 판타지 로맨스 연극<이브의 선물>(객석나눔),팀플레이예술기획(주),2018-12-08~2018-12-30,지즐 소극장,만 13세 이상 관람가
7654,2018-12-07,서울,공연,콘서트,할인티켓,50%,[서울]박학기콘서트 - 계절학기,에이치케이 엔터프로(HK ENTERPRO),2018-12-22~2018-12-22,올림픽홀 뮤즈라이브,7세 이상 관람가
7655,2018-12-07,서울,공연,아동극,할인티켓,90%,[서울]<쪼아맨과 멜롱이> - 스마트폰 바이러스 소탕 대작전,주식회사 제이디비엔터테인먼트,2018-12-15~2019-06-30,JDB스퀘어,36개월 이상 관람가
7656,2018-12-07,서울,공연,연극,할인티켓,75%,[서울]코믹 판타지 로맨스 연극<이브의 선물>,팀플레이예술기획(주),2018-12-08~2018-12-30,지즐 소극장,만 13세 이상 관람가
7657,2018-12-10,서울,공연,클래식,무료티켓,100%,[서울]조이오브스트링스 신년음악회 <사랑의 인사>(객석나눔),(주)스테이지원,2019-01-02~2019-01-02,예술의전당 IBK챔버홀,8세 이상 관람가
7658,2018-12-10,서울,공연,클래식,할인티켓,50%,[서울]조이오브스트링스 신년음악회 <사랑의 인사>,(주)스테이지원,2019-01-02~2019-01-02,예술의전당 IBK챔버홀,8세 이상 관람가
7659,2018-12-11,서울,공연,아동극,무료티켓,100%,[서울]<쪼아맨과 멜롱이> - 스마트폰 바이러스 소탕 대작전(객석나눔),주식회사 제이디비엔터테인먼트,2018-12-15~2018-12-16,JDB스퀘어,36개월 이상 관람가
7660,2018-12-12,부산,공연,콘서트,무료티켓,100%,[부산]재즈 와인에 빠지다 127th concert(객석나눔),문화기획단 무대공감,2018-12-28~2018-12-28,해운대문화회관 해운홀(대공연장),만 7세 이상 관람가
7661,2018-12-12,부산,공연,콘서트,할인티켓,40%,[부산]재즈 와인에 빠지다 127th concert,문화기획단 무대공감,2018-12-28~2018-12-28,해운대문화회관 해운홀(대공연장),만 7세 이상 관람가
7662,2018-12-13,서울,공연,연극,무료티켓,100%,[서울]판소리 오셀로 : 뒷담화(객석나눔),문화상인 보부,2018-12-21~2018-12-22,수림아트센터,만 7세 이상 관람가
7663,2018-12-14,서울,공연,연극,무료티켓,100%,[서울]마당악극<갑돌이와 갑순이>(객석나눔),(재)구로문화재단,2018-12-21~2018-12-25,구로아트밸리 예술극장,8세 이상 관람가 초등학생 이상 관람가
7664,2018-12-14,서울,공연,연극,무료티켓,100%,[서울]개그 프로듀스 18(객석나눔),주식회사 제이디비엔터테인먼트,2018-12-18~2019-05-31,JDB스퀘어,만 12세 이상 관람가
7665,2018-12-14,경기,공연,아동극,무료티켓,100%,[경기]귀로 듣고 눈으로 즐기는 <옛날 옛적에>(객석나눔),벗이 되는 그룹 힘내,2018-12-28~2018-12-29,수원SK아트리움 소공연장,6세 이상 관람가
7666,2018-12-14,서울,공연,연극,할인티켓,50%,[서울]마당악극<갑돌이와 갑순이>,(재)구로문화재단,2018-12-21~2018-12-25,구로아트밸리 예술극장,8세 이상 관람가 초등학생 이상 관람가
7667,2018-12-14,서울,공연,클래식,할인티켓,80%,[서울]맨하탄 피아노 앙상블의 음악산책3 - 인상주의와 재즈,(주)세실예술기획,2018-12-28~2018-12-28,세실아트홀,만 6세 이상 관람가
7668,2018-12-17,서울,공연,연극,무료티켓,100%,[서울]서서농담(객석나눔),주식회사 제이디비엔터테인먼트,2018-12-20~2019-06-01,JDB스퀘어,만 19세 이상 관람가
7669,2018-12-17,서울,공연,뮤지컬,할인티켓,60%,"[서울]SACHOOM2 - Let's Dance, CRAZY!! - in 눈빛극장",(주)두비컴뮤니케이션,2018-12-24~2018-12-25,미마지아트센터 눈빛극장,만 7세 이상 관람가
7670,2018-12-18,서울,공연,아동극,무료티켓,100%,[서울]가족뮤지컬<다함께다방구>(객석나눔),위로팩토리,2018-12-26~2019-06-30,대학로 위로홀,24개월 이상 관람가
7671,2018-12-20,전남,공연,발레/무용,무료티켓,100%,[전남]초월Ⅱ(객석나눔),유한회사 시온미디어,2018-12-26~2018-12-27,한국전력공사 1층 한빛홀,7세 이상 관람가
7672,2018-12-24,부산,공연,아동극,무료티켓,100%,[부산]액션뮤지컬<미니특공대X - 대결！제노스군단>(객석나눔),(주)화랑엔터테인먼트,2019-01-26~2019-01-27,부산문화회관 대극장,24개월 이상 관람가
7673,2018-12-24,부산,공연,아동극,할인티켓,50%,[부산]액션뮤지컬<미니특공대X - 대결！제노스군단>,(주)화랑엔터테인먼트,2019-01-26~2019-01-27,부산문화회관 대극장,24개월 이상 관람가
7674,2018-12-27,대구,공연,콘서트,할인티켓,60%,[대구]박경림 리슨 토크콘서트 첫 투어,(주)그린엔터테인먼트,2019-01-12~2019-01-12,대구보건대 인당아트홀,8세 이상 관람가 초등학생 이상 관람가
7675,2018-12-28,서울,공연,퍼포먼스,무료티켓,100%,[서울]넌버벌 퍼포먼스 <파이어맨>(객석나눔),(주)에픽씨어터,2019-01-02~2020-02-17,명보아트홀 가온홀,36개월 이상 관람가
7676,2018-12-28,서울,공연,퍼포먼스,할인티켓,90%,[서울]넌버벌 퍼포먼스 <파이어맨>,(주)에픽씨어터,2019-01-02~2020-03-28,명보아트홀 가온홀,36개월 이상 관람가
7677,2018-12-31,서울,공연,연극,할인티켓,55%,[서울]연극열전7 - 세 번째 작품<진실X거짓>,(주)연극열전,2019-01-01~2019-01-10,아트원씨어터 2관,만 16세 이상 관람가
7678,2018-11-30,서울,전시,미술/유품,무료티켓,100%,[서울]2018 꿈다락 토요문화학교 어린이는 무엇을 믿는가(객석나눔),극단 날으는자동차,2018-12-12~2018-12-17,아라아트센터,전체관람가
7679,2019-01-03,대구,공연,콘서트,무료티켓,100%,[대구]박경림 리슨 토크콘서트 첫 투어(객석나눔),(주)그린엔터테인먼트,2019-01-12~2019-01-12,대구보건대 인당아트홀,8세 이상 관람가 초등학생 이상 관람가
7680,2019-01-04,서울,공연,연극,무료티켓,100%,[서울]국희이야기(객석나눔),극단 청춘좌,2019-01-05~2019-03-31,대학로 스카이시어터,13세 이상 관람가
7681,2019-01-04,서울,공연,연극,할인티켓,65%,[서울]국희이야기,극단 청춘좌,2019-01-05~2019-03-31,대학로 스카이시어터,13세 이상 관람가
7682,2019-01-04,제주,공연,아동극,할인티켓,50%,[제주]100만부 베스트셀러 어린이 뮤지컬<누가 내 머리 똥 쌌어?>,아이짬 컴퍼니,2019-02-09~2019-02-10,제주문예회관 대극장,전체관람가
7683,2019-01-07,제주,공연,연극,할인티켓,50%,[제주]전 국민을 울린 감동실화 연극<행복 배달부 우수씨>,아이짬 컴퍼니,2019-02-19~2019-03-03,제주 세이레아트센터,7세 이상 관람가
7684,2019-01-07,서울,공연,뮤지컬,할인티켓,50%,[서울]뮤지컬<천로역정>,조이피플,2019-01-09~2019-06-27,북촌아트홀,11세 이상 관람가
7685,2019-01-08,부산,공연,연극,무료티켓,100%,[부산]2019년 리얼 생존 현실로코 <썸이필요해>(객석나눔),주식회사플레이더부산,2019-02-01~2019-03-31,부산메트로홀,만 10세 이상 관람가
7686,2019-01-08,부산,공연,연극,할인티켓,60%,[부산]2019년 리얼 생존 현실로코 <썸이필요해>,주식회사플레이더부산,2019-02-01~2019-03-31,부산메트로홀,만 10세 이상 관람가
7687,2019-01-09,부산,공연,콘서트,무료티켓,100%,[부산]재즈 와인에 빠지다 128th - 박윤우 TRIO(객석나눔),문화기획단 무대공감,2019-01-25~2019-01-25,해운대문화회관 해운홀(대공연장),만 7세 이상 관람가 초등학생 이상 관람가
7688,2019-01-09,부산,공연,콘서트,할인티켓,60%,[부산]재즈 와인에 빠지다 128th - 박윤우 TRIO,문화기획단 무대공감,2019-01-25~2019-01-25,해운대문화회관 해운홀(대공연장),만 7세 이상 관람가 초등학생 이상 관람가
7689,2019-01-10,서울,공연,연극,할인티켓,75%,[서울]2018<톡톡>,(주)연극열전,2019-01-11~2019-02-10,대학로 TOM 2관,만 13세 이상 관람가
7690,2019-01-11,서울,공연,아동극,할인티켓,70%,[서울]음악교육극<미술관에 간 윌리>,엔씨컴퍼니,2019-02-07~2019-03-31,한국방송회관 코바코홀,24개월 이상 관람가
7691,2019-01-15,경기,공연,클래식,무료티켓,100%,[경기]플레이어즈 필하모닉 오케스트라 신년음악회(객석나눔),예인예술기획,2019-01-18~2019-01-18,성남아트센터 콘서트홀,8세 이상 관람가
7692,2019-01-15,서울,공연,클래식,무료티켓,100%,[서울]2019 kt와 함께하는 토요일 오후의 클래식(객석나눔),(주)컬쳐비즈글로벌,2019-01-19~2019-03-02,KT체임버홀,만 7세 이상 관람가
7693,2019-01-16,경기,공연,클래식,무료티켓,100%,[경기]2019 빈 소년 합창단 신년음악회 - 과천(객석나눔),과천도시공사,2019-01-22~2019-01-22,과천시민회관 대극장,8세 이상 관람가 초등학생 이상 관람가
7694,2019-01-16,서울,공연,발레/무용,무료티켓,100%,[서울]국립무용단 명절기획시리즈<설 · 바람>(객석나눔),국립중앙극장,2019-02-05~2019-02-06,국립극장 하늘극장,8세 이상 관람가
7695,2019-01-17,서울,공연,아동극,무료티켓,100%,[서울]가족뮤지컬<어린이 캣’s-3탄> - 신도림(객석나눔),(주)화랑엔터테인먼트,2019-02-16~2019-02-24,신도림 프라임아트홀(신도림 테크노마트 12층),24개월 이상 관람가
7696,2019-01-17,서울,공연,아동극,할인티켓,60%,[서울]가족뮤지컬<어린이 캣’s-3탄> - 신도림,(주)화랑엔터테인먼트,2019-02-16~2019-02-24,신도림 프라임아트홀(신도림 테크노마트 12층),24개월 이상 관람가
7697,2019-01-17,서울,공연,뮤지컬,할인티켓,85%,[서울]넌버벌 퍼포먼스<플라이팬(FLY-PAN)>,(주)월드쇼마켓,2019-03-08~2019-03-24,이화여자대학교 삼성홀,36개월 이상 관람가
7698,2019-01-18,서울,공연,클래식,무료티켓,100%,[서울]문지형 첼로 독주회(객석나눔),예인예술기획,2019-02-10~2019-02-10,예술의전당 리사이틀홀,8세 이상 관람가
7699,2019-01-18,서울,공연,연극,무료티켓,100%,[서울]제2회 소설시장 페스티벌<조 앤 스칼렛 - 바람과 함께 사라진 작은 소녀들>(객석나눔),(주)문화공감공존,2019-01-30~2019-02-03,소극장 혜화당,만 6세 이상 관람가
7700,2019-01-18,서울,공연,연극,무료티켓,100%,[서울]제2회 소설시장 페스티벌<수인 - 인간이란 이름의 짐승들>(객석나눔),(주)문화공감공존,2019-01-23~2019-01-27,소극장 혜화당,15세 이상 관람가
7701,2019-01-18,부산,공연,뮤지컬,할인티켓,60%,[부산]넌버벌 퍼포먼스<플라이팬(FLY-PAN)>,(주)월드쇼마켓,2019-03-30~2019-04-21,경성대학교 콘서트홀,36개월 이상 관람가
7702,2019-01-21,서울,공연,클래식,무료티켓,100%,[서울]클래시칸 앙상블의 세계음악여행 - 오스트리아(객석나눔),(주)마스트미디어,2019-01-31~2019-01-31,신영체임버홀,8세 이상 관람가
7703,2019-01-22,경기,공연,뮤지컬,무료티켓,100%,[경기]100살 모기 소송사건 - 고양(객석나눔),극단 날으는자동차,2019-02-16~2019-02-16,고양어울림누리 별모래극장,8세 이상 관람가
7704,2019-01-22,서울,공연,뮤지컬,무료티켓,100%,[서울]100살 모기 소송사건(객석나눔),극단 날으는자동차,2019-02-23~2019-02-23,동덕여대 공연예술센터 대극장,8세 이상 관람가
7705,2019-01-22,서울,공연,뮤지컬,무료티켓,100%,[서울]마루의 파란하늘(객석나눔),극단 날으는자동차,2019-02-24~2019-02-24,동덕여대 공연예술센터 대극장,8세 이상 관람가
7706,2019-01-22,경기,공연,뮤지컬,무료티켓,100%,[경기]마루의 파란하늘 - 성남(객석나눔),극단 날으는자동차,2019-02-10~2019-02-10,성남아트센터 앙상블시어터,8세 이상 관람가
7707,2019-01-22,경기,공연,뮤지컬,무료티켓,100%,[경기]마루의 파란하늘 - 고양(객석나눔),극단 날으는자동차,2019-02-17~2019-02-17,고양어울림누리 별모래극장,8세 이상 관람가
7708,2019-01-22,경기,공연,뮤지컬,무료티켓,100%,[경기]100살 모기 소송사건 - 성남(객석나눔),극단 날으는자동차,2019-02-09~2019-02-09,성남시청 온누리홀,8세 이상 관람가
7709,2019-01-25,서울,공연,연극,무료티켓,100%,"[서울]제2회 소설시장 페스티벌<인간, 실격>(객석나눔)",(주)문화공감공존,2019-02-13~2019-02-17,소극장 혜화당,8세 이상 관람가 초등학생 이상 관람가
7710,2019-01-25,서울,공연,연극,무료티켓,100%,[서울]제2회 소설시장 페스티벌<원고료 이백 원 - 작가 강경애를 만나다>(객석나눔),(주)문화공감공존,2019-01-30~2019-02-03,소극장 혜화당,14세 이상 관람가 중학생 이상 관람가
7711,2019-01-25,서울,공연,연극,무료티켓,100%,[서울]제2회 소설시장 페스티벌<날개>(객석나눔),(주)문화공감공존,2019-02-13~2019-02-17,소극장 혜화당,15세 이상 관람가
7712,2019-01-28,서울,공연,연극,무료티켓,100%,[서울]술래잡기(객석나눔),위로 컴퍼니,2019-02-01~2019-02-28,대학로 댕로홀(구. 두레홀1관),만 13세 이상 관람가
7713,2019-01-28,인천,공연,발레/무용,무료티켓,100%,[인천]2019 커피콘서트 스페셜Ⅰ <이원국 발레단 - 사랑의 세레나데>(객석나눔),인천광역시문화예술회관,2019-02-13~2019-02-13,인천문화예술회관 소공연장,8세 이상 관람가
7714,2019-01-28,서울,공연,아동극,무료티켓,100%,[서울]2019 어린이율동놀이뮤지컬<호비쇼>(객석나눔),(주)화랑엔터테인먼트,2019-02-23~2019-02-24,더케이아트홀(구.서울교육문화회관 대극장),전체관람가
7715,2019-01-28,서울,공연,아동극,할인티켓,50%,[서울]2019 어린이율동놀이뮤지컬<호비쇼>,(주)화랑엔터테인먼트,2019-02-23~2019-02-24,더케이아트홀(구.서울교육문화회관 대극장),전체관람가
7716,2019-01-28,인천,공연,발레/무용,할인티켓,50%,[인천]2019 커피콘서트 스페셜Ⅰ <이원국 발레단 - 사랑의 세레나데>,인천광역시문화예술회관,2019-02-13~2019-02-13,인천문화예술회관 소공연장,8세 이상 관람가
7717,2019-01-29,서울,공연,발레/무용,무료티켓,100%,[서울]이철진의 월요 승무이야기(객석나눔),(주)꿈꾸는 공작소,2019-02-11~2019-04-29,대학로 성균소극장,전체관람가
7718,2019-01-30,서울,공연,클래식,무료티켓,100%,[서울]국립합창단 제176회 정기연주회<창작합창의 밤>(객석나눔),(재)국립합창단,2019-02-14~2019-02-14,예술의전당 IBK챔버홀,8세 이상 관람가 
7719,2019-01-31,서울,공연,연극,무료티켓,100%,[서울]제2회 소설시장 페스티벌<마흔 다섯 미선씨>(객석나눔),(주)문화공감공존,2019-02-20~2019-02-24,소극장 혜화당,8세 이상 관람가 초등학생 이상 관람가
7720,2019-01-31,서울,공연,연극,무료티켓,100%,[서울]제2회 소설시장 페스티벌<상록수>(객석나눔),(주)문화공감공존,2019-02-20~2019-02-24,소극장 혜화당,전체관람가
7721,2019-02-01,부산,공연,콘서트,무료티켓,100%,[부산]재즈 와인에 빠지다 129th - 김요한 TRIO(객석나눔),문화기획단 무대공감,2019-02-22~2019-02-22,해운대문화회관 해운홀(대공연장),7세 이상 관람가
7722,2019-02-01,서울,공연,아동극,무료티켓,100%,[서울]뮤지컬 헬로카봇 시즌4 <찌릿찌릿 전기 대소동>(객석나눔),(주)하쿠나마타타,2019-02-07~2019-02-22,KT&G 상상마당 대치아트홀,24개월 이상 관람가
7723,2019-02-01,경기,공연,아동극,무료티켓,100%,[경기]2019 어린이율동놀이뮤지컬<호비쇼> - 경기광주(객석나눔),(주)화랑엔터테인먼트,2019-03-02~2019-03-03,남한산성아트홀 소극장,전체관람가
